"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Occupied Housing Units","Occupied Housing Units: 1-Person Household","Occupied Housing Units: 2-Person Household","Occupied Housing Units: 3-Person Household","Occupied Housing Units: 4-Person Household","Occupied Housing Units: 5-Person Household","Occupied Housing Units: 6-Person Household","Occupied Housing Units: 7-or-More Person Household","% Occupied Housing Units: 1-Person Household","% Occupied Housing Units: 2-Person Household","% Occupied Housing Units: 3-Person Household","% Occupied Housing Units: 4-Person Household","% Occupied Housing Units: 5-Person Household","% Occupied Housing Units: 6-Person Household","% Occupied Housing Units: 7-or-More Person Household","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate (Includes Equivalency)","Population 25 Years and Over: Some College","Population 25 Years and Over: Bachelor's Degree","Population 25 Years and Over: Master's Degree","Population 25 Years and Over: Professional School Degree","Population 25 Years and Over: Doctorate Degree","% Population 25 Years and Over: Less than High School","% Population 25 Years and Over: High School Graduate (Includes Equivalency)","% Population 25 Years and Over: Some College","% Population 25 Years and Over: Bachelor's Degree","% Population 25 Years and Over: Master's Degree","% Population 25 Years and Over: Professional School Degree","% Population 25 Years and Over: Doctorate Degree","Civilian Population in Labor Force 16 Years and Over:","Civilian Population in Labor Force 16 Years and Over: Employed","Civilian Population in Labor Force 16 Years and Over: Unemployed","% Civilian Population in Labor Force 16 Years and Over: Employed","% Civilian Population in Labor Force 16 Years and Over: Unemployed","Households:","Households: Less than $10,000","Households: $10,000 to $14,999","Households: $15,000 to $19,999","Households: $20,000 to $24,999","Households: $25,000 to $29,999","Households: $30,000 to $34,999","Households: $35,000 to $39,999","Households: $40,000 to $44,999","Households: $45,000 to $49,999","Households: $50,000 to $59,999","Households: $60,000 to $74,999","Households: $75,000 to $99,999","Households: $100,000 to $124,999","Households: $125,000 to $149,999","Households: $150,000 to $199,999","Households: $200,000 or More","% Households: Less than $10,000","% Households: $10,000 to $14,999","% Households: $15,000 to $19,999","% Households: $20,000 to $24,999","% Households: $25,000 to $29,999","% Households: $30,000 to $34,999","% Households: $35,000 to $39,999","% Households: $40,000 to $44,999","% Households: $45,000 to $49,999","% Households: $50,000 to $59,999","% Households: $60,000 to $74,999","% Households: $75,000 to $99,999","% Households: $100,000 to $124,999","% Households: $125,000 to $149,999","% Households: $150,000 to $199,999","% Households: $200,000 or More","Median Household Income (In 2016 Inflation Adjusted Dollars)","Median Nonfamily Household Income (In 2016 Inflation Adjusted Dollars)","Households:","Households: with Earnings","Households: No Earnings","% Households: with Earnings","% Households: No Earnings","Households:","Households: with Wage or Salary Income","Households: No Wage or Salary Income","% Households: with Wage or Salary Income","% Households: No Wage or Salary Income","Households:","Households: with Self-Employment Income","Households: No Self-Employment Income","% Households: with Self-Employment Income","% Households: No Self-Employment Income","Households:","Households: with Interest, Dividends, or Net Rental Income","Households: No Interest, Dividends, or Net Rental Income","% Households: with Interest, Dividends, or Net Rental Income","% Households: No Interest, Dividends, or Net Rental Income","Households:","Households: with Social Security Income","Households: No Social Security Income","% Households: with Social Security Income","% Households: No Social Security Income","Households:","Households: with Supplemental Security Income (Ssi)","Households: No Supplemental Security Income (Ssi)","% Households: with Supplemental Security Income (Ssi)","% Households: No Supplemental Security Income (Ssi)","Households:","Households: with Public Assistance Income","Households: No Public Assistance Income","% Households: with Public Assistance Income","% Households: No Public Assistance Income","Households:","Households: with Retirement Income","Households: No Retirement Income","% Households: with Retirement Income","% Households: No Retirement Income","Households:","Households: with Other Types of Income","Households: No Other Types of Income","% Households: with Other Types of Income","% Households: No Other Types of Income","Per Capita Income (In 2016 Inflation Adjusted Dollars)","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","% Occupied Housing Units: Owner Occupied","% Occupied Housing Units: Renter Occupied","Median Gross Rent","Workers 16 Years and Over:","Workers 16 Years and Over: Car, Truck, or Van","Workers 16 Years and Over: Drove Alone","Workers 16 Years and Over: Carpooled","Workers 16 Years and Over: Public Transportation (Includes Taxicab)","Workers 16 Years and Over: Motorcycle","Workers 16 Years and Over: Bicycle","Workers 16 Years and Over: Walked","Workers 16 Years and Over: Other Means","Workers 16 Years and Over: Worked At Home","% Workers 16 Years and Over: Car, Truck, or Van","% Workers 16 Years and Over: Drove Alone","% Workers 16 Years and Over: Carpooled","% Workers 16 Years and Over: Public Transportation (Includes Taxicab)","% Workers 16 Years and Over: Motorcycle","% Workers 16 Years and Over: Bicycle","% Workers 16 Years and Over: Walked","% Workers 16 Years and Over: Other Means","% Workers 16 Years and Over: Worked At Home","Workers 16 Years and Over:","Workers 16 Years and Over: Did Not Work At Home","Workers 16 Years and Over: Did Not Work At Home: Less than 10 Minutes","Workers 16 Years and Over: Did Not Work At Home: 10 to 19 Minutes","Workers 16 Years and Over: Did Not Work At Home: 20 to 29 Minutes","Workers 16 Years and Over: Did Not Work At Home: 30 to 39 Minutes","Workers 16 Years and Over: Did Not Work At Home: 40 to 59 Minutes","Workers 16 Years and Over: Did Not Work At Home: 60 to 89 Minutes","Workers 16 Years and Over: Did Not Work At Home: 90 or More Minutes","Workers 16 Years and Over: Worked At Home","% Workers 16 Years and Over: Did Not Work At Home","% Workers 16 Years and Over: Did Not Work At Home: Less than 10 Minutes","% Workers 16 Years and Over: Did Not Work At Home: 10 to 19 Minutes","% Workers 16 Years and Over: Did Not Work At Home: 20 to 29 Minutes","% Workers 16 Years and Over: Did Not Work At Home: 30 to 39 Minutes","% Workers 16 Years and Over: Did Not Work At Home: 40 to 59 Minutes","% Workers 16 Years and Over: Did Not Work At Home: 60 to 89 Minutes","% Workers 16 Years and Over: Did Not Work At Home: 90 or More Minutes","% Workers 16 Years and Over: Worked At Home"
"410510017014","Block Group 4, Census Tract 17.01, Multnomah County, Oregon","Block Group 4, Census Tract 17.01, Multnomah County, Oregon","or","150","00","ACSSF","0003436",,,,,"41","051",,,,"001701","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510017014",,,"246076","0",830,8735.879,0.0950104788130293,830,807,13,0,0,0,0,10,97.23,1.57,0,0,0,0,1.2,398,81,236,61,20,0,0,0,20.35,59.3,15.33,5.03,0,0,0,623,0,32,162,274,155,0,0,0,5.14,26,43.98,24.88,0,0,622,590,32,94.86,5.14,398,14,11,0,10,10,0,37,32,0,94,63,28,20,33,12,34,3.52,2.76,0,2.51,2.51,0,9.3,8.04,0,23.62,15.83,7.04,5.03,8.29,3.02,8.54,52261,43906,398,398,0,100,0,398,398,0,100,0,398,86,312,21.61,78.39,398,43,355,10.8,89.2,398,0,398,0,100,398,0,398,0,100,398,11,387,2.76,97.24,398,14,384,3.52,96.48,398,99,299,24.87,75.13,46090,398,179,219,44.97,55.03,1075,590,442,377,65,34,0,0,86,14,14,74.92,63.9,11.02,5.76,0,0,14.58,2.37,2.37,590,576,86,109,121,41,195,10,14,14,97.63,14.58,18.47,20.51,6.95,33.05,1.69,2.37,2.37
"410510017015","Block Group 5, Census Tract 17.01, Multnomah County, Oregon","Block Group 5, Census Tract 17.01, Multnomah County, Oregon","or","150","00","ACSSF","0003437",,,,,"41","051",,,,"001701","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510017015",,,"324157","0",888,7095.047,0.125157722738484,888,774,14,24,15,0,0,61,87.16,1.58,2.7,1.69,0,0,6.87,435,143,166,104,22,0,0,0,32.87,38.16,23.91,5.06,0,0,0,737,0,185,235,207,95,15,0,0,25.1,31.89,28.09,12.89,2.04,0,620,591,29,95.32,4.68,435,42,10,0,11,0,15,29,0,10,28,68,69,64,74,0,15,9.66,2.3,0,2.53,0,3.45,6.67,0,2.3,6.44,15.63,15.86,14.71,17.01,0,3.45,78203,70724,435,406,29,93.33,6.67,435,406,29,93.33,6.67,435,102,333,23.45,76.55,435,141,294,32.41,67.59,435,112,323,25.75,74.25,435,0,435,0,100,435,0,435,0,100,435,86,349,19.77,80.23,435,12,423,2.76,97.24,40580,435,282,153,64.83,35.17,948,569,374,295,79,119,0,46,0,0,30,65.73,51.85,13.88,20.91,0,8.08,0,0,5.27,569,539,0,107,194,119,55,64,0,30,94.73,0,18.8,34.09,20.91,9.67,11.25,0,5.27
"410510017016","Block Group 6, Census Tract 17.01, Multnomah County, Oregon","Block Group 6, Census Tract 17.01, Multnomah County, Oregon","or","150","00","ACSSF","0003438",,,,,"41","051",,,,"001701","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510017016",,,"224697","0",1202,13854.95,0.0867560004139015,1202,875,0,58,35,0,0,234,72.8,0,4.83,2.91,0,0,19.47,345,99,104,0,33,0,109,0,28.7,30.14,0,9.57,0,31.59,0,794,18,233,265,240,25,0,13,2.27,29.35,33.38,30.23,3.15,0,1.64,665,556,109,83.61,16.39,345,0,12,0,0,13,30,0,12,0,186,25,35,21,0,11,0,0,3.48,0,0,3.77,8.7,0,3.48,0,53.91,7.25,10.14,6.09,0,3.19,0,55654,53728,345,289,56,83.77,16.23,345,289,56,83.77,16.23,345,33,312,9.57,90.43,345,171,174,49.57,50.43,345,195,150,56.52,43.48,345,109,236,31.59,68.41,345,0,345,0,100,345,140,205,40.58,59.42,345,109,236,31.59,68.41,19155,345,275,70,79.71,20.29,,556,331,309,22,207,0,0,0,0,18,59.53,55.58,3.96,37.23,0,0,0,0,3.24,556,538,13,93,323,23,69,17,0,18,96.76,2.34,16.73,58.09,4.14,12.41,3.06,0,3.24
"410510017017","Block Group 7, Census Tract 17.01, Multnomah County, Oregon","Block Group 7, Census Tract 17.01, Multnomah County, Oregon","or","150","00","ACSSF","0003439",,,,,"41","051",,,,"001701","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510017017",,,"397543","0",1410,9186.134,0.153492216952357,1410,1158,46,0,95,0,46,65,82.13,3.26,0,6.74,0,3.26,4.61,615,195,172,156,92,0,0,0,31.71,27.97,25.37,14.96,0,0,0,1103,48,158,272,483,131,11,0,4.35,14.32,24.66,43.79,11.88,1,0,904,889,15,98.34,1.66,615,13,0,0,10,13,13,66,21,23,14,162,195,25,0,45,15,2.11,0,0,1.63,2.11,2.11,10.73,3.41,3.74,2.28,26.34,31.71,4.07,0,7.32,2.44,71250,61339,615,566,49,92.03,7.97,615,566,49,92.03,7.97,615,157,458,25.53,74.47,615,269,346,43.74,56.26,615,137,478,22.28,77.72,615,18,597,2.93,97.07,615,43,572,6.99,93.01,615,69,546,11.22,88.78,615,59,556,9.59,90.41,34611,615,374,241,60.81,39.19,999,889,751,639,112,67,0,33,24,0,14,84.48,71.88,12.6,7.54,0,3.71,2.7,0,1.57,889,875,0,267,268,141,118,36,45,14,98.43,0,30.03,30.15,15.86,13.27,4.05,5.06,1.57
"410510017021","Block Group 1, Census Tract 17.02, Multnomah County, Oregon","Block Group 1, Census Tract 17.02, Multnomah County, Oregon","or","150","00","ACSSF","0003440",,,,,"41","051",,,,"001702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510017021",,,"581469","0",2060,9175.684,0.224506445589709,2060,1474,101,105,186,7,68,119,71.55,4.9,5.1,9.03,0.34,3.3,5.78,705,194,173,193,121,17,3,4,27.52,24.54,27.38,17.16,2.41,0.43,0.57,1278,142,228,510,297,91,10,0,11.11,17.84,39.91,23.24,7.12,0.78,0,1055,952,103,90.24,9.76,705,38,39,59,40,49,59,73,47,48,56,30,79,46,36,6,0,5.39,5.53,8.37,5.67,6.95,8.37,10.35,6.67,6.81,7.94,4.26,11.21,6.52,5.11,0.85,0,39846,38669,705,594,111,84.26,15.74,705,594,111,84.26,15.74,705,43,662,6.1,93.9,705,222,483,31.49,68.51,705,146,559,20.71,79.29,705,83,622,11.77,88.23,705,34,671,4.82,95.18,705,89,616,12.62,87.38,705,117,588,16.6,83.4,20043,705,250,455,35.46,64.54,999,918,646,594,52,173,0,0,52,0,47,70.37,64.71,5.66,18.85,0,0,5.66,0,5.12,918,871,121,175,288,191,72,13,11,47,94.88,13.18,19.06,31.37,20.81,7.84,1.42,1.2,5.12
"410510017022","Block Group 2, Census Tract 17.02, Multnomah County, Oregon","Block Group 2, Census Tract 17.02, Multnomah County, Oregon","or","150","00","ACSSF","0003441",,,,,"41","051",,,,"001702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510017022",,,"386238","0",1151,7718.236,0.149127331864086,1151,973,131,4,8,0,0,35,84.54,11.38,0.35,0.7,0,0,3.04,396,102,113,98,25,32,0,26,25.76,28.54,24.75,6.31,8.08,0,6.57,875,19,145,317,281,113,0,0,2.17,16.57,36.23,32.11,12.91,0,0,728,610,118,83.79,16.21,396,29,0,0,25,10,7,63,10,11,40,46,50,33,35,28,9,7.32,0,0,6.31,2.53,1.77,15.91,2.53,2.78,10.1,11.62,12.63,8.33,8.84,7.07,2.27,61500,58281,396,362,34,91.41,8.59,396,353,43,89.14,10.86,396,56,340,14.14,85.86,396,37,359,9.34,90.66,396,75,321,18.94,81.06,396,25,371,6.31,93.69,396,39,357,9.85,90.15,396,52,344,13.13,86.87,396,111,285,28.03,71.97,28905,396,240,156,60.61,39.39,1351,545,401,353,48,77,0,24,20,0,23,73.58,64.77,8.81,14.13,0,4.4,3.67,0,4.22,545,522,19,114,226,118,4,41,0,23,95.78,3.49,20.92,41.47,21.65,0.73,7.52,0,4.22
"410510017023","Block Group 3, Census Tract 17.02, Multnomah County, Oregon","Block Group 3, Census Tract 17.02, Multnomah County, Oregon","or","150","00","ACSSF","0003442",,,,,"41","051",,,,"001702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510017023",,,"387417","0",1252,8369.961,0.1495825463284,1252,691,0,32,340,0,67,122,55.19,0,2.56,27.16,0,5.35,9.74,462,115,170,61,59,14,43,0,24.89,36.8,13.2,12.77,3.03,9.31,0,983,77,263,317,221,87,9,9,7.83,26.75,32.25,22.48,8.85,0.92,0.92,835,646,189,77.37,22.63,462,47,10,8,0,40,0,0,58,19,60,51,114,33,0,22,0,10.17,2.16,1.73,0,8.66,0,0,12.55,4.11,12.99,11.04,24.68,7.14,0,4.76,0,56944,41830,462,389,73,84.2,15.8,462,389,73,84.2,15.8,462,60,402,12.99,87.01,462,98,364,21.21,78.79,462,105,357,22.73,77.27,462,17,445,3.68,96.32,462,22,440,4.76,95.24,462,69,393,14.94,85.06,462,44,418,9.52,90.48,23939,462,328,134,71,29,1320,624,485,476,9,63,0,13,31,0,32,77.72,76.28,1.44,10.1,0,2.08,4.97,0,5.13,624,592,34,190,133,146,82,7,0,32,94.87,5.45,30.45,21.31,23.4,13.14,1.12,0,5.13
"410510018011","Block Group 1, Census Tract 18.01, Multnomah County, Oregon","Block Group 1, Census Tract 18.01, Multnomah County, Oregon","or","150","00","ACSSF","0003443",,,,,"41","051",,,,"001801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510018011",,,"338379","0",1243,9514.051,0.130648867871203,1243,924,62,114,80,0,27,36,74.34,4.99,9.17,6.44,0,2.17,2.9,622,359,119,107,24,0,7,6,57.72,19.13,17.2,3.86,0,1.13,0.96,1020,104,210,342,234,68,40,22,10.2,20.59,33.53,22.94,6.67,3.92,2.16,688,548,140,79.65,20.35,622,118,70,20,50,0,0,54,45,29,45,93,57,36,0,0,5,18.97,11.25,3.22,8.04,0,0,8.68,7.23,4.66,7.23,14.95,9.16,5.79,0,0,0.8,39926,37188,622,423,199,68.01,31.99,622,411,211,66.08,33.92,622,37,585,5.95,94.05,622,53,569,8.52,91.48,622,179,443,28.78,71.22,622,58,564,9.32,90.68,622,67,555,10.77,89.23,622,33,589,5.31,94.69,622,82,540,13.18,86.82,22824,622,175,447,28.14,71.86,764,528,311,278,33,71,0,92,54,0,0,58.9,52.65,6.25,13.45,0,17.42,10.23,0,0,528,528,56,206,92,139,16,9,10,0,100,10.61,39.02,17.42,26.33,3.03,1.7,1.89,0
"410510018012","Block Group 2, Census Tract 18.01, Multnomah County, Oregon","Block Group 2, Census Tract 18.01, Multnomah County, Oregon","or","150","00","ACSSF","0003444",,,,,"41","051",,,,"001801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510018012",,,"304102","0",1573,13396.99,0.117414443619044,1573,1362,24,0,97,0,9,81,86.59,1.53,0,6.17,0,0.57,5.15,739,258,309,101,22,40,9,0,34.91,41.81,13.67,2.98,5.41,1.22,0,1255,44,187,410,376,147,41,50,3.51,14.9,32.67,29.96,11.71,3.27,3.98,976,911,65,93.34,6.66,739,61,28,34,20,31,23,57,0,78,49,127,44,86,51,32,18,8.25,3.79,4.6,2.71,4.19,3.11,7.71,0,10.55,6.63,17.19,5.95,11.64,6.9,4.33,2.44,59129,48582,739,593,146,80.24,19.76,739,565,174,76.45,23.55,739,115,624,15.56,84.44,739,159,580,21.52,78.48,739,245,494,33.15,66.85,739,27,712,3.65,96.35,739,53,686,7.17,92.83,739,68,671,9.2,90.8,739,81,658,10.96,89.04,32638,739,410,329,55.48,44.52,979,891,541,380,161,198,0,83,24,8,37,60.72,42.65,18.07,22.22,0,9.32,2.69,0.9,4.15,891,854,46,260,203,225,74,27,19,37,95.85,5.16,29.18,22.78,25.25,8.31,3.03,2.13,4.15
"410510018013","Block Group 3, Census Tract 18.01, Multnomah County, Oregon","Block Group 3, Census Tract 18.01, Multnomah County, Oregon","or","150","00","ACSSF","0003445",,,,,"41","051",,,,"001801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510018013",,,"526346","0",1624,7991.208,0.203223335397693,1624,1479,0,0,90,0,5,50,91.07,0,0,5.54,0,0.31,3.08,717,257,215,192,38,15,0,0,35.84,29.99,26.78,5.3,2.09,0,0,1313,59,251,397,420,110,16,60,4.49,19.12,30.24,31.99,8.38,1.22,4.57,1025,923,102,90.05,9.95,717,44,0,65,36,42,21,30,34,7,50,135,95,100,9,14,35,6.14,0,9.07,5.02,5.86,2.93,4.18,4.74,0.98,6.97,18.83,13.25,13.95,1.26,1.95,4.88,65313,40776,717,615,102,85.77,14.23,717,590,127,82.29,17.71,717,126,591,17.57,82.43,717,133,584,18.55,81.45,717,103,614,14.37,85.63,717,10,707,1.39,98.61,717,9,708,1.26,98.74,717,78,639,10.88,89.12,717,129,588,17.99,82.01,33544,717,352,365,49.09,50.91,902,922,584,508,76,106,0,140,49,0,43,63.34,55.1,8.24,11.5,0,15.18,5.31,0,4.66,922,879,64,249,283,129,49,105,0,43,95.34,6.94,27.01,30.69,13.99,5.31,11.39,0,4.66
"410510018021","Block Group 1, Census Tract 18.02, Multnomah County, Oregon","Block Group 1, Census Tract 18.02, Multnomah County, Oregon","or","150","00","ACSSF","0003446",,,,,"41","051",,,,"001802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510018021",,,"680861","0",2007,7634.606,0.262881912966392,2007,1756,27,2,119,0,0,103,87.49,1.35,0.1,5.93,0,0,5.13,1004,404,408,100,40,52,0,0,40.24,40.64,9.96,3.98,5.18,0,0,1699,26,248,444,655,261,49,16,1.53,14.6,26.13,38.55,15.36,2.88,0.94,1231,1166,65,94.72,5.28,1004,59,104,10,36,72,69,60,27,29,69,73,118,141,73,26,38,5.88,10.36,1,3.59,7.17,6.87,5.98,2.69,2.89,6.87,7.27,11.75,14.04,7.27,2.59,3.78,55887,33606,1004,746,258,74.3,25.7,1004,713,291,71.02,28.98,1004,137,867,13.65,86.35,1004,376,628,37.45,62.55,1004,321,683,31.97,68.03,1004,66,938,6.57,93.43,1004,0,1004,0,100,1004,165,839,16.43,83.57,1004,94,910,9.36,90.64,36593,1004,479,525,47.71,52.29,894,1157,828,738,90,149,0,75,33,0,72,71.56,63.79,7.78,12.88,0,6.48,2.85,0,6.22,1157,1085,71,341,379,173,105,0,16,72,93.78,6.14,29.47,32.76,14.95,9.08,0,1.38,6.22
"410510018022","Block Group 2, Census Tract 18.02, Multnomah County, Oregon","Block Group 2, Census Tract 18.02, Multnomah County, Oregon","or","150","00","ACSSF","0003447",,,,,"41","051",,,,"001802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510018022",,,"402075","0",1596,10280.72,0.155242032009415,1596,1424,7,0,62,0,27,76,89.22,0.44,0,3.88,0,1.69,4.76,678,271,166,126,54,61,0,0,39.97,24.48,18.58,7.96,9,0,0,1208,78,94,338,416,173,41,68,6.46,7.78,27.98,34.44,14.32,3.39,5.63,995,941,54,94.57,5.43,678,29,7,57,30,40,44,52,49,0,53,7,97,62,39,45,67,4.28,1.03,8.41,4.42,5.9,6.49,7.67,7.23,0,7.82,1.03,14.31,9.14,5.75,6.64,9.88,56875,35300,678,592,86,87.32,12.68,678,534,144,78.76,21.24,678,180,498,26.55,73.45,678,187,491,27.58,72.42,678,183,495,26.99,73.01,678,12,666,1.77,98.23,678,39,639,5.75,94.25,678,86,592,12.68,87.32,678,40,638,5.9,94.1,37417,678,318,360,46.9,53.1,939,921,616,558,58,118,0,63,19,17,88,66.88,60.59,6.3,12.81,0,6.84,2.06,1.85,9.55,921,833,76,253,273,117,65,30,19,88,90.45,8.25,27.47,29.64,12.7,7.06,3.26,2.06,9.55
"410510019001","Block Group 1, Census Tract 19, Multnomah County, Oregon","Block Group 1, Census Tract 19, Multnomah County, Oregon","or","150","00","ACSSF","0003448",,,,,"41","051",,,,"001900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510019001",,,"403395","0",1146,7357.866,0.155751686880403,1146,1090,0,0,28,0,0,28,95.11,0,0,2.44,0,0,2.44,576,239,176,85,68,8,0,0,41.49,30.56,14.76,11.81,1.39,0,0,855,0,68,151,252,244,85,55,0,7.95,17.66,29.47,28.54,9.94,6.43,705,636,69,90.21,9.79,576,10,12,40,0,35,31,85,22,24,11,16,64,32,74,59,61,1.74,2.08,6.94,0,6.08,5.38,14.76,3.82,4.17,1.91,2.78,11.11,5.56,12.85,10.24,10.59,75227,36591,576,421,155,73.09,26.91,576,390,186,67.71,32.29,576,126,450,21.88,78.12,576,208,368,36.11,63.89,576,173,403,30.03,69.97,576,0,576,0,100,576,8,568,1.39,98.61,576,132,444,22.92,77.08,576,67,509,11.63,88.37,55677,576,328,248,56.94,43.06,1000,628,407,347,60,48,8,66,19,0,80,64.81,55.25,9.55,7.64,1.27,10.51,3.03,0,12.74,628,548,90,135,229,67,8,10,9,80,87.26,14.33,21.5,36.46,10.67,1.27,1.59,1.43,12.74
"410510019002","Block Group 2, Census Tract 19, Multnomah County, Oregon","Block Group 2, Census Tract 19, Multnomah County, Oregon","or","150","00","ACSSF","0003449",,,,,"41","051",,,,"001900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510019002",,,"352382","0",1175,8636.185,0.136055456627598,1175,1136,0,0,15,0,9,15,96.68,0,0,1.28,0,0.77,1.28,437,88,150,73,87,32,7,0,20.14,34.32,16.7,19.91,7.32,1.6,0,800,8,59,99,284,216,81,53,1,7.38,12.38,35.5,27,10.12,6.62,594,547,47,92.09,7.91,437,9,11,23,23,7,8,13,0,9,5,44,29,56,36,68,96,2.06,2.52,5.26,5.26,1.6,1.83,2.97,0,2.06,1.14,10.07,6.64,12.81,8.24,15.56,21.97,120139,23409,437,349,88,79.86,20.14,437,349,88,79.86,20.14,437,82,355,18.76,81.24,437,256,181,58.58,41.42,437,127,310,29.06,70.94,437,8,429,1.83,98.17,437,11,426,2.52,97.48,437,114,323,26.09,73.91,437,28,409,6.41,93.59,53521,437,428,9,97.94,2.06,,547,292,226,66,27,0,70,66,0,92,53.38,41.32,12.07,4.94,0,12.8,12.07,0,16.82,547,455,57,134,183,52,22,7,0,92,83.18,10.42,24.5,33.46,9.51,4.02,1.28,0,16.82
"410510019003","Block Group 3, Census Tract 19, Multnomah County, Oregon","Block Group 3, Census Tract 19, Multnomah County, Oregon","or","150","00","ACSSF","0003450",,,,,"41","051",,,,"001900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US410510019003",,,"500967","10493",1084,5604.255,0.193424448298602,1084,1031,0,0,37,0,0,16,95.11,0,0,3.41,0,0,1.48,401,56,175,48,87,27,8,0,13.97,43.64,11.97,21.7,6.73,2,0,786,0,17,148,310,172,111,28,0,2.16,18.83,39.44,21.88,14.12,3.56,470,470,0,100,0,401,10,0,0,0,0,23,30,9,8,0,11,63,48,37,98,64,2.49,0,0,0,0,5.74,7.48,2.24,2,0,2.74,15.71,11.97,9.23,24.44,15.96,122083,89500,401,304,97,75.81,24.19,401,292,109,72.82,27.18,401,68,333,16.96,83.04,401,180,221,44.89,55.11,401,138,263,34.41,65.59,401,0,401,0,100,401,0,401,0,100,401,97,304,24.19,75.81,401,21,380,5.24,94.76,53089,401,372,29,92.77,7.23,2655,443,322,269,53,48,0,45,28,0,0,72.69,60.72,11.96,10.84,0,10.16,6.32,0,0,443,443,25,144,158,49,22,37,8,0,100,5.64,32.51,35.67,11.06,4.97,8.35,1.81,0
