OBJECTID,FIPS,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,sumOverCount,cent_x,cent_y,dist,long,lat,order,piece,group,COUNTYFP,TRACTCE,AFFGEOID,NAME,LSAD,Census Tract,Total Population,Population Density (Per Sq. Mile),"Area (Land, in Sq. Miles)",Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,Population 25 Years and Over: Less than High School,Population 25 Years and Over: High School Graduate (Includes Equivalency),Population 25 Years and Over: Some College,Population 25 Years and Over: Bachelor's Degree,Population 25 Years and Over: Master's Degree,Population 25 Years and Over: Professional School Degree,Population 25 Years and Over: Doctorate Degree,% Population: Less than High School,% Population: High School Graduate,% Population: Some College,% Population: Bachelor's Degree,% Population: Master's Degree,% Population: Professional School,% Population: Doctorate Degree,% Civilian Population in Labor Force 16 Years and Over: Unemployed,Median Family Income,% Households: No Earnings,% Households: with Wage or Salary Income,% Households: with Self-Employment Income,"% Households: with Interest, Dividends, or Net Rental Income",% Households: with Social Security Income,% Households: with Supplemental Security Income (Ssi),% Households: with Public Assistance Income,% Households: with Retirement Income,% Households: with Other Types of Income,Per Capita Income (In 2016 Inflation Adjusted Dollars),Gini Index,% Occupied Housing Units: Owner Occupied,Median Gross Rent,"% Households: Less than $40,000","% Households: $40,000 to $75,000","% Households: $75,000 to $125,000","% Households: $125,000 and Over",% Workers with Less than 20 Minute Commute,% Workers with 20 to 40 Minute Commute,% Workers with Over 40 Minute Commute,% Workers with No Commute,percent_water
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.578903,45.516169999999995,11,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.57874799999999,45.513512999999996,12,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.57866899999999,45.511311,13,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.578671,45.510092,14,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.578679,45.504821,15,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.582202,45.505381,16,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.588861,45.505386,17,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.591589,45.505376999999996,18,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.599443,45.505392,19,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.601671,45.505354999999994,20,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.60199399999999,45.516092,21,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
6,41051001601,6,3521094,31689846,0,1,1,0.657793288108753,0.474448393640265,2316152,2,1,0,1,0.34220671189124696,-122.59032566040601,45.51273857929692,0.05046457330620946,-122.60199399999999,45.516765,22,1,211.1,051,001601,1400000US41051001601,16.01,CT,Census Tract 16.01,5787,5227.567,1.10701593984219,4964,38,35,460,6,127,157,85.78,0.66,0.6,7.95,0.1,2.19,2.71,288,572,1283,1222,962,144,25,6.41,12.72,28.54,27.18,21.4,3.2,0.56,5.6,67125,22.37,73.66,17.89,37.92,35.74,1.15,1.82,22.25,13.84,45189,0.499,68.15,989,30.7,24.55,22.689999999999998,22.05,33.55,38.17,17.48,10.8,0.026293715033237314
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.579046,45.51913,1,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.569101,45.51907,2,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.566863,45.519068999999995,3,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.565207,45.519047,4,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.56517,45.518339,5,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.56563299999999,45.515243999999996,6,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.565683,45.510785999999996,7,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.565643,45.507898999999995,8,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.565945,45.504436999999996,9,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.568633,45.504475,10,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.576683,45.504642,11,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.578679,45.504821,12,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.578671,45.510092,13,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.57866899999999,45.511311,14,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.57874799999999,45.513512999999996,15,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.578903,45.516169999999995,16,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
7,41051001602,7,1992818,17935362,0,1,1,0.811214571526351,0.391338076948397,1616603,2,1,0,1,0.188785428473649,-122.5721721859779,45.5119106247161,0.06586531745378962,-122.579046,45.51913,17,1,458.1,051,001602,1400000US41051001602,16.02,CT,Census Tract 16.02,4589,7133.095,0.643339274158799,3145,328,28,733,91,24,240,68.53,7.15,0.61,15.97,1.98,0.52,5.23,574,873,1285,655,171,60,25,15.76,23.96,35.27,17.98,4.69,1.65,0.69,11.43,46184,17.92,79.06,15.6,16.07,25.17,10.38,4.52,17.98,13.34,22225,0.4126,66.13,1138,41.06,33.459999999999994,18.39,7.069999999999999,33.21,40.42,22.71,3.65,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.596482,45.528265999999995,1,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.596431,45.530466999999994,2,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.594402,45.530401,3,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.592827,45.532817,4,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.593532,45.533643999999995,5,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.589198,45.535565999999996,6,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.58716799999999,45.535855,7,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.58553599999999,45.535827999999995,8,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
8,41051001701,8,2421446,21793014,0,1,1,0.816528223218688,0.387052817979691,1977179,2,1,0,1,0.183471776781312,-122.586618701492,45.52754234315623,0.062732740759067,-122.579038,45.533747,9,1,36.1,051,001701,1400000US41051001701,17.01,CT,Census Tract 17.01,7438,9513.357,0.781848024006289,5548,289,104,694,241,58,504,74.59,3.89,1.4,9.33,3.24,0.78,6.78,211,1e3,1676,1919,580,39,37,3.86,18.31,30.68,35.13,10.62,0.71,0.68,7.01,62500,9.25,90.4,22.44,32.39,18.51,7.6,2.87,14.61,12.22,30355,0.3801,58.36,968,23.31,41.68000000000001,22.55,12.459999999999999,25.65,51.519999999999996,20.36,2.48,0
