GEOID,cover,cent_x,cent_y,long,lat,order,piece,group,COUNTYFP,TRACTCE,AFFGEOID,NAME,LSAD,Census Tract,Total Population,Population Density (Per Sq. Mile),"Area (Land, in Sq. Miles)",Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,Population 25 Years and Over: Less than High School,Population 25 Years and Over: High School Graduate (Includes Equivalency),Population 25 Years and Over: Some College,Population 25 Years and Over: Bachelor's Degree,Population 25 Years and Over: Master's Degree,Population 25 Years and Over: Professional School Degree,Population 25 Years and Over: Doctorate Degree,% Population: Less than High School,% Population: High School Graduate,% Population: Some College,% Population: Bachelor's Degree,% Population: Master's Degree,% Population: Professional School,% Population: Doctorate Degree,% Civilian Population in Labor Force 16 Years and Over: Unemployed,Median Family Income,% Households: No Earnings,% Households: with Wage or Salary Income,% Households: with Self-Employment Income,"% Households: with Interest, Dividends, or Net Rental Income",% Households: with Social Security Income,% Households: with Supplemental Security Income (Ssi),% Households: with Public Assistance Income,% Households: with Retirement Income,% Households: with Other Types of Income,Per Capita Income (In 2016 Inflation Adjusted Dollars),Gini Index,% Occupied Housing Units: Owner Occupied,Median Gross Rent,"% Households: Less than $40,000","% Households: $40,000 to $75,000","% Households: $75,000 to $125,000","% Households: $125,000 and Over",% Workers with Less than 20 Minute Commute,% Workers with 20 to 40 Minute Commute,% Workers with Over 40 Minute Commute,% Workers with No Commute,percent_water
41051000502,0.2090469916556873,-122.5849437517808,45.483700351378715,-122.589311,45.478243,11,1,805.1,051,000502,1400000US41051000502,5.02,CT,Census Tract 5.02,4924,8875.396,0.554792145755115,3751,145,8,560,13,290,157,76.18,2.94,0.16,11.37,0.26,5.89,3.19,913,869,991,724,278,2,16,24.07,22.91,26.13,19.09,7.33,0.05,0.42,2.32,46526,18.5,78.45,15.3,14.68,24.91,9.97,4.34,12.87,13.7,21620,0.3628,47.86,1060,39.42999999999999,41.33,15.450000000000001,3.77,32.72,45.849999999999994,16.72,4.7,0
41051000502,0.2090469916556873,-122.5849437517808,45.483700351378715,-122.589257,45.481825,12,1,805.1,051,000502,1400000US41051000502,5.02,CT,Census Tract 5.02,4924,8875.396,0.554792145755115,3751,145,8,560,13,290,157,76.18,2.94,0.16,11.37,0.26,5.89,3.19,913,869,991,724,278,2,16,24.07,22.91,26.13,19.09,7.33,0.05,0.42,2.32,46526,18.5,78.45,15.3,14.68,24.91,9.97,4.34,12.87,13.7,21620,0.3628,47.86,1060,39.42999999999999,41.33,15.450000000000001,3.77,32.72,45.849999999999994,16.72,4.7,0
41051000502,0.2090469916556873,-122.5849437517808,45.483700351378715,-122.589232,45.48652,13,1,805.1,051,000502,1400000US41051000502,5.02,CT,Census Tract 5.02,4924,8875.396,0.554792145755115,3751,145,8,560,13,290,157,76.18,2.94,0.16,11.37,0.26,5.89,3.19,913,869,991,724,278,2,16,24.07,22.91,26.13,19.09,7.33,0.05,0.42,2.32,46526,18.5,78.45,15.3,14.68,24.91,9.97,4.34,12.87,13.7,21620,0.3628,47.86,1060,39.42999999999999,41.33,15.450000000000001,3.77,32.72,45.849999999999994,16.72,4.7,0
41051000502,0.2090469916556873,-122.5849437517808,45.483700351378715,-122.594338,45.488633,14,1,805.1,051,000502,1400000US41051000502,5.02,CT,Census Tract 5.02,4924,8875.396,0.554792145755115,3751,145,8,560,13,290,157,76.18,2.94,0.16,11.37,0.26,5.89,3.19,913,869,991,724,278,2,16,24.07,22.91,26.13,19.09,7.33,0.05,0.42,2.32,46526,18.5,78.45,15.3,14.68,24.91,9.97,4.34,12.87,13.7,21620,0.3628,47.86,1060,39.42999999999999,41.33,15.450000000000001,3.77,32.72,45.849999999999994,16.72,4.7,0
41051000502,0.2090469916556873,-122.5849437517808,45.483700351378715,-122.598388,45.490325,15,1,805.1,051,000502,1400000US41051000502,5.02,CT,Census Tract 5.02,4924,8875.396,0.554792145755115,3751,145,8,560,13,290,157,76.18,2.94,0.16,11.37,0.26,5.89,3.19,913,869,991,724,278,2,16,24.07,22.91,26.13,19.09,7.33,0.05,0.42,2.32,46526,18.5,78.45,15.3,14.68,24.91,9.97,4.34,12.87,13.7,21620,0.3628,47.86,1060,39.42999999999999,41.33,15.450000000000001,3.77,32.72,45.849999999999994,16.72,4.7,0
41051000502,0.2090469916556873,-122.5849437517808,45.483700351378715,-122.596395,45.490317999999995,16,1,805.1,051,000502,1400000US41051000502,5.02,CT,Census Tract 5.02,4924,8875.396,0.554792145755115,3751,145,8,560,13,290,157,76.18,2.94,0.16,11.37,0.26,5.89,3.19,913,869,991,724,278,2,16,24.07,22.91,26.13,19.09,7.33,0.05,0.42,2.32,46526,18.5,78.45,15.3,14.68,24.91,9.97,4.34,12.87,13.7,21620,0.3628,47.86,1060,39.42999999999999,41.33,15.450000000000001,3.77,32.72,45.849999999999994,16.72,4.7,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.578789,45.490277,1,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.574956,45.490244,2,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.573293,45.490139,3,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.56860499999999,45.490021999999996,4,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.566093,45.489976,5,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.558347,45.48979,6,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.555762,45.489787,7,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.555759,45.489596999999996,8,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.555756,45.487983,9,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.55570900000001,45.483841999999996,10,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.557082,45.48258,11,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.557406,45.478339999999996,12,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.557418,45.476794999999996,13,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.558148,45.476935999999995,14,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.560262,45.477371999999995,15,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.563461,45.478407999999995,16,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.565975,45.479127,17,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.568608,45.479816,18,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.573267,45.481207999999995,19,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.574847,45.481595999999996,20,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.577446,45.482237,21,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.578948,45.482803,22,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000601,0.17988204456094364,-122.56664714077971,45.484785097550315,-122.578789,45.490277,23,1,746.1,051,000601,1400000US41051000601,6.01,CT,Census Tract 6.01,5477,6976.465,0.785068116145712,3970,123,4,862,19,326,173,72.48,2.25,0.07,15.74,0.35,5.95,3.16,856,848,1218,527,144,20,7,23.65,23.43,33.65,14.56,3.98,0.55,0.19,5.96,46138,15.48,81.41,11.6,11.03,22.53,7.46,6.47,10.51,12.07,21123,0.4442,55.67,1010,45.93,26.509999999999998,20.15,7.4,33.49,47.93,16.85,1.74,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.579066,45.475874,1,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.579043,45.477649,2,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.579009,45.47947,3,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.578948,45.482803,4,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.577446,45.482237,5,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.574847,45.481595999999996,6,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.573267,45.481207999999995,7,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.568608,45.479816,8,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.565975,45.479127,9,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.563461,45.478407999999995,10,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.560262,45.477371999999995,11,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.558148,45.476935999999995,12,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.557418,45.476794999999996,13,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.55579,45.476489,14,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.559639,45.475626,15,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.56393800000001,45.473644,16,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
41051000602,0.16071428571428573,-122.57193284604345,45.47474105632843,-122.568632,45.470828,17,1,453.1,051,000602,1400000US41051000602,6.02,CT,Census Tract 6.02,5991,9354.512,0.640439646824619,4080,219,201,1022,0,166,303,68.1,3.66,3.36,17.06,0,2.77,5.06,826,1020,1345,572,200,8,41,20.59,25.42,33.52,14.26,4.99,0.2,1.02,5.68,45938,12.21,85.11,16.43,14.27,16.49,6.23,6.54,9.63,13.45,18204,0.3375,64.14,994,40.7,37.05,15.969999999999999,6.279999999999999,23.57,44.91,24.09,7.42,0
